simulation_name,empty_cells,seed_cells,watered_cells,total_changes,total_tasks,total_reloads,drone0_threshold,drone0_speciality,drone1_threshold,drone1_speciality,drone2_threshold,drone2_speciality,drone3_threshold,drone3_speciality,drone4_threshold,drone4_speciality,drone5_threshold,drone5_speciality
01-14-11-39-02,20,29,15,30,45,20,7.67,2,5.00,1,8.33,2,6.33,3,5.00,3,8.33,2
01-14-11-39-02,20,27,17,31,47,20,7.67,2,5.00,1,8.33,2,7.67,3,6.33,3,8.33,2
01-14-11-39-02,20,28,16,32,50,21,8.33,2,6.33,1,9.00,2,5.00,1,6.33,3,9.00,2
01-14-11-39-02,21,26,17,35,50,21,8.33,2,5.00,1,9.00,2,5.67,1,6.33,3,9.00,2
01-14-11-39-02,21,26,17,36,51,24,8.33,2,5.00,1,9.00,2,5.67,1,6.33,3,9.00,2
01-14-11-39-02,21,25,18,36,54,25,8.33,2,5.00,1,9.00,2,5.67,1,7.00,3,9.00,2
01-14-11-39-02,19,25,20,38,58,26,5.67,2,5.00,1,10.33,2,5.67,1,8.33,3,10.33,2
01-14-11-39-02,19,24,21,41,60,26,6.33,2,5.00,1,11.00,3,6.33,3,11.00,3,7.00,2
01-14-11-39-02,19,23,22,41,60,28,6.33,2,5.00,1,11.00,2,6.33,1,11.67,3,7.00,2
01-14-11-39-02,21,23,20,42,65,28,6.33,2,6.33,1,11.00,2,7.00,3,11.67,3,7.00,2
01-14-11-39-02,22,20,22,43,68,28,6.33,2,5.00,3,11.00,2,9.00,1,10.33,3,7.00,2
01-14-11-39-02,22,18,24,46,68,29,6.33,2,7.00,3,11.00,2,9.00,1,5.00,3,7.00,2
01-14-11-39-02,21,19,24,48,70,31,7.00,2,7.00,3,7.67,2,9.00,1,5.00,3,7.67,2
01-14-11-39-02,20,20,24,49,70,33,7.67,2,7.00,3,8.33,2,9.00,1,5.00,3,8.33,2
01-14-11-39-02,18,22,24,50,73,36,9.67,2,7.00,3,5.67,2,9.00,1,5.00,3,6.33,2
01-14-11-39-02,16,23,25,51,76,36,11.00,2,7.67,3,7.00,2,9.00,1,5.67,3,5.00,2
01-14-11-39-02,14,24,26,53,79,37,13.00,2,5.00,3,9.00,2,9.00,1,6.33,3,5.00,2
01-14-11-39-02,15,23,26,53,82,38,13.00,2,5.67,3,9.00,2,9.67,3,7.00,3,5.00,2
01-14-11-39-02,17,21,26,56,85,38,13.00,2,5.00,3,9.00,2,11.00,1,9.00,3,5.00,2
01-14-11-39-02,17,22,25,59,86,38,13.67,2,5.00,3,9.67,2,11.67,3,9.00,3,5.67,2
01-14-11-39-02,18,22,24,60,87,40,13.67,2,5.00,3,9.67,2,11.67,3,9.00,3,5.67,2
01-14-11-39-02,18,22,24,61,89,42,13.67,2,5.00,3,9.67,2,11.67,3,9.00,3,5.67,2
01-14-11-39-02,16,23,25,63,90,43,11.00,2,5.67,3,7.00,2,12.33,3,9.67,3,7.00,2
01-14-11-39-02,15,24,25,63,93,45,11.67,2,5.67,3,7.67,2,12.33,3,9.67,3,5.00,2
01-14-11-39-02,15,23,26,66,98,45,5.00,2,5.00,3,9.00,2,9.67,1,13.67,3,6.33,2
01-14-11-39-02,16,21,27,66,98,46,5.00,2,6.33,3,9.00,2,5.00,1,15.00,3,6.33,2
01-14-11-39-02,17,21,26,67,101,47,5.00,2,6.33,3,9.00,2,5.67,1,15.00,3,6.33,2
01-14-11-39-02,17,20,27,70,104,47,5.67,2,8.33,3,9.00,1,7.00,1,5.00,3,7.00,2
01-14-11-39-02,17,19,28,72,105,49,5.67,2,9.00,3,9.00,1,7.00,1,5.67,3,7.00,2
01-14-11-39-02,18,19,27,72,106,50,5.67,2,9.00,3,9.67,2,7.67,1,5.67,3,7.00,2
01-14-11-39-02,16,21,27,74,108,52,7.00,2,9.00,3,9.67,1,7.67,1,5.67,3,5.00,2
01-14-11-39-02,14,23,27,76,111,52,8.33,2,9.00,3,8.33,2,7.67,1,5.67,3,6.33,2
01-14-11-39-02,15,21,28,78,113,53,8.33,2,6.33,3,8.33,2,8.33,1,7.00,3,6.33,2
01-14-11-39-02,20,21,23,78,118,53,8.33,2,6.33,3,8.33,2,8.33,1,7.00,3,6.33,2
01-14-11-39-02,21,20,23,81,119,53,8.33,2,7.00,3,8.33,2,9.00,1,7.67,3,6.33,2
01-14-11-39-02,22,20,22,84,120,53,8.33,2,7.00,3,8.33,2,10.33,1,7.67,3,6.33,2
01-14-11-39-02,22,20,22,85,120,55,8.33,2,7.00,3,8.33,2,10.33,1,7.67,3,6.33,2
01-14-11-39-02,21,21,22,86,122,58,9.00,2,7.00,3,5.00,2,10.33,1,7.67,3,7.00,2
01-14-11-39-02,21,20,23,87,125,59,9.00,2,5.00,3,5.00,2,10.33,1,8.33,3,7.00,2
01-14-11-39-02,21,19,24,89,129,59,5.67,2,6.33,3,5.67,2,11.00,1,9.67,3,7.67,2
01-14-11-39-02,23,17,24,91,130,59,5.67,2,5.00,3,5.67,2,13.67,1,10.33,1,7.67,2
01-14-11-39-02,25,17,22,93,133,59,5.67,2,5.00,3,5.67,2,15.67,3,12.33,1,7.67,2
01-14-11-39-02,27,17,20,94,134,60,5.67,2,5.00,3,5.67,2,15.67,3,5.00,1,7.67,2
01-14-11-39-02,27,17,20,95,135,62,5.67,2,5.00,3,5.67,2,15.67,3,5.00,1,7.67,2
01-14-11-39-02,26,18,20,97,137,64,6.33,2,5.00,3,6.33,2,15.67,3,5.00,1,5.00,2
01-14-11-39-02,26,16,22,99,139,66,6.33,2,5.00,3,6.33,2,11.00,3,5.00,1,5.00,2
01-14-11-39-02,25,16,23,100,144,66,7.00,2,5.67,3,5.00,2,11.67,3,5.00,1,5.67,2
01-14-11-39-02,27,15,22,102,145,66,7.67,2,7.67,3,5.67,2,9.67,3,6.33,1,6.33,2
01-14-11-39-02,27,15,22,103,148,67,7.67,2,7.67,3,5.67,2,9.67,3,6.33,1,6.33,2
01-14-11-39-02,28,15,21,104,150,68,5.00,2,8.33,3,6.33,2,10.33,3,8.33,1,7.00,2
01-14-11-39-02,28,16,20,106,152,69,5.67,2,8.33,3,7.00,2,10.33,3,9.00,1,7.67,2
01-14-11-39-02,29,16,19,107,153,70,5.67,2,8.33,3,5.00,1,10.33,3,10.33,1,7.67,2
01-14-11-39-02,30,15,19,109,155,71,5.67,2,9.00,3,7.00,2,11.00,3,12.33,1,7.67,2
01-14-11-39-02,29,17,18,111,157,72,7.00,2,9.00,3,8.33,2,11.00,3,13.67,1,9.00,2
01-14-11-39-02,29,17,18,112,158,75,7.00,2,9.00,3,8.33,2,11.00,3,13.67,1,9.00,2
01-14-11-39-02,28,18,18,112,161,76,8.33,2,9.00,3,8.33,1,11.00,3,13.00,2,10.33,2
01-14-11-39-02,25,20,19,115,164,77,5.67,2,9.67,3,8.33,2,11.67,3,13.67,1,13.00,2
01-14-11-39-02,25,18,21,116,166,78,5.67,2,11.00,3,8.33,2,9.00,3,13.67,1,13.00,2
01-14-11-39-02,27,16,21,118,170,78,5.67,2,13.00,3,8.33,2,5.67,3,11.00,1,13.00,2
01-14-11-39-02,28,15,21,120,170,78,5.67,2,13.00,1,8.33,2,7.00,3,11.67,1,13.00,2
01-14-11-39-02,29,15,20,122,171,79,5.67,2,13.67,1,7.00,1,7.00,3,12.33,1,13.00,2
01-14-11-39-02,29,15,20,123,171,81,5.67,2,13.67,1,7.00,1,7.00,3,12.33,1,13.00,2
01-14-11-39-02,28,16,20,123,174,83,6.33,2,13.67,1,7.00,1,7.00,3,12.33,1,13.67,2
01-14-11-39-02,24,20,20,126,178,84,7.00,2,13.67,1,7.00,1,7.00,3,12.33,1,16.33,2
01-14-11-39-02,23,20,21,127,179,85,7.67,2,13.67,1,7.00,1,7.67,3,12.33,1,13.00,2
01-14-11-39-02,25,21,18,127,185,86,8.33,2,15.00,3,5.00,1,7.67,3,12.33,2,13.67,2
01-14-11-39-02,24,23,17,128,187,86,10.33,2,15.00,3,5.67,1,7.67,3,11.00,1,15.67,2
01-14-11-39-02,24,24,16,130,189,88,7.00,2,13.00,1,6.33,1,7.67,3,11.67,1,16.33,2
01-14-11-39-02,23,24,17,132,189,89,7.67,2,13.00,1,6.33,1,8.33,3,11.67,1,17.00,2
01-14-11-39-02,24,24,16,132,192,92,7.67,2,13.67,1,7.00,1,8.33,3,12.33,1,17.00,2
01-14-11-39-02,23,23,18,135,193,92,5.00,2,13.67,1,7.00,1,10.33,3,9.00,3,18.33,2
01-14-11-39-02,22,24,18,137,195,92,5.67,2,13.67,1,7.00,1,10.33,3,9.00,3,19.00,2
01-14-11-39-02,23,23,18,138,197,95,5.67,2,14.33,1,7.67,1,7.00,3,9.00,1,19.00,2
01-14-11-39-02,23,25,16,139,202,95,7.00,2,14.33,3,9.67,1,7.00,3,9.67,3,20.33,1
01-14-11-39-02,23,25,16,143,203,95,5.00,2,15.00,3,6.33,1,7.67,3,10.33,3,21.00,1
01-14-11-39-02,25,25,14,144,205,95,5.00,2,15.00,3,9.00,1,7.67,3,10.33,3,11.67,1
01-14-11-39-02,25,25,14,145,205,99,5.00,2,15.00,3,9.00,1,7.67,3,10.33,3,11.67,1
01-14-11-39-02,24,26,14,145,209,100,5.00,2,15.00,3,9.00,1,7.67,3,10.33,3,11.67,1
01-14-11-39-02,22,27,15,146,213,101,7.00,2,15.67,1,9.00,1,8.33,3,11.00,3,11.67,1
01-14-11-39-02,20,27,17,150,215,101,8.33,2,13.00,3,9.00,1,5.67,3,12.33,3,11.67,1
01-14-11-39-02,21,26,17,150,216,104,8.33,2,13.67,3,9.67,1,6.33,3,11.00,1,12.33,1
01-14-11-39-02,21,25,18,152,216,105,8.33,2,15.00,3,9.67,1,7.67,3,11.00,1,12.33,1
01-14-11-39-02,20,26,18,152,220,106,5.00,2,15.00,3,9.67,1,7.67,3,11.00,1,12.33,1
01-14-11-39-02,18,26,20,156,221,107,7.00,2,16.33,1,9.67,1,5.67,3,11.00,1,12.33,1
01-14-11-39-02,19,26,19,156,223,109,7.00,2,17.00,1,6.33,1,5.67,3,11.67,1,13.00,1
01-14-11-39-02,18,26,20,158,224,110,7.67,2,17.00,1,6.33,1,6.33,3,11.67,1,13.00,1
01-14-11-39-02,17,27,20,160,229,110,5.00,2,17.00,1,6.33,1,6.33,3,11.67,1,13.00,1
01-14-11-39-02,19,25,20,162,230,110,5.00,2,14.33,1,7.67,1,8.33,3,7.00,3,14.33,1
01-14-11-39-02,21,25,18,163,232,112,5.00,2,15.67,1,5.00,1,8.33,3,7.00,3,15.67,1
01-14-11-39-02,21,26,17,164,233,112,5.67,2,17.00,1,6.33,1,8.33,3,7.00,3,17.00,1
01-14-11-39-02,20,27,17,167,235,113,6.33,2,17.00,1,6.33,1,8.33,3,7.00,3,17.00,1
01-14-11-39-02,20,26,18,167,237,115,6.33,2,17.00,1,6.33,1,9.00,3,7.67,3,17.00,1
01-14-11-39-02,20,24,20,169,239,116,6.33,2,17.00,1,6.33,1,10.33,3,9.00,3,17.00,1
01-14-11-39-02,22,23,19,170,242,117,6.33,2,15.67,1,9.00,1,11.00,3,9.67,3,19.67,1
01-14-11-39-02,20,24,20,173,243,118,8.33,2,15.67,1,9.00,1,12.33,3,10.33,2,19.67,1
01-14-11-39-02,19,25,20,175,244,121,9.00,2,15.67,1,9.00,1,12.33,3,11.00,2,19.67,1
01-14-11-39-02,19,25,20,175,245,123,9.00,2,15.67,1,9.00,1,12.33,3,11.00,2,19.67,1
01-14-11-39-02,17,27,20,177,249,124,11.67,2,15.67,1,9.00,1,12.33,3,5.00,2,19.67,1
01-14-11-39-02,18,24,22,179,251,124,11.67,2,16.33,1,9.67,1,11.00,3,5.00,2,20.33,1
01-14-11-39-02,19,23,22,180,253,125,11.67,2,17.00,1,10.33,1,11.67,3,5.00,2,17.00,1
01-14-11-39-02,19,22,23,181,255,127,11.67,2,17.00,1,10.33,1,13.00,3,5.00,3,17.00,1
01-14-11-39-02,18,22,24,183,258,127,13.00,2,13.67,1,11.00,1,15.00,3,6.33,2,17.67,1
01-14-11-39-02,17,23,24,183,260,129,9.67,2,13.67,1,11.00,1,15.00,3,7.00,2,17.67,1
01-14-11-39-02,17,24,23,185,262,130,11.00,2,7.00,1,12.33,1,15.00,3,7.00,3,18.33,2
01-14-11-39-02,16,24,24,188,264,130,12.33,2,7.00,1,12.33,1,15.67,3,7.67,3,19.00,1
01-14-11-39-02,17,23,24,189,266,131,12.33,2,7.67,1,13.00,1,17.67,3,5.00,3,19.67,1
01-14-11-39-02,18,24,22,191,268,133,13.00,2,9.67,1,15.00,1,17.67,3,5.00,3,17.67,1
01-14-11-39-02,18,24,22,192,270,135,13.00,2,9.67,1,15.00,1,17.67,3,5.00,3,17.67,1
01-14-11-39-02,17,24,23,193,272,136,13.67,2,9.67,1,15.00,1,18.33,3,5.67,3,17.67,1
01-14-11-39-02,16,24,24,195,274,137,15.67,2,9.67,1,15.00,1,19.00,3,6.33,3,17.67,1
01-14-11-39-02,17,22,25,197,275,139,15.67,2,11.00,1,16.33,1,20.33,3,5.00,3,11.00,1
01-14-11-39-02,18,22,24,197,279,139,15.67,2,7.67,1,17.00,1,20.33,3,5.00,3,11.67,1
01-14-11-39-02,18,21,25,200,281,139,12.33,2,8.33,1,13.67,1,21.67,3,6.33,3,12.33,1
01-14-11-39-02,19,20,25,203,283,140,12.33,2,9.00,1,14.33,1,23.00,3,5.00,3,13.00,1
01-14-11-39-02,21,20,23,203,285,140,12.33,2,11.00,1,16.33,1,14.33,1,5.00,3,15.00,1
01-14-11-39-02,22,20,22,204,286,143,12.33,2,11.67,1,17.00,1,15.00,1,5.00,3,15.67,1
01-14-11-39-02,22,19,23,206,289,143,12.33,2,11.67,1,17.00,1,15.00,1,5.67,3,15.67,1
01-14-11-39-02,21,18,25,208,290,146,13.00,2,11.67,1,17.00,1,15.00,1,6.33,3,15.67,1
01-14-11-39-02,21,17,26,209,292,146,13.00,2,11.67,1,17.00,1,15.00,1,7.67,3,15.67,1
01-14-11-39-02,24,18,22,210,297,146,13.67,2,13.67,1,23.00,1,21.00,1,7.67,3,21.00,2
01-14-11-39-02,24,16,24,213,299,147,13.67,2,13.67,1,23.00,1,21.00,1,9.00,3,21.00,2
01-14-11-39-02,25,15,24,213,301,148,13.67,2,14.33,1,23.67,1,21.67,1,10.33,3,21.00,2
01-14-11-39-02,24,15,25,216,302,150,14.33,2,14.33,1,23.67,1,21.67,1,7.67,2,21.67,2
01-14-11-39-02,23,16,25,216,305,150,15.00,2,14.33,1,23.67,1,21.67,1,8.33,2,22.33,1
01-14-11-39-02,23,17,24,218,309,151,16.33,2,15.67,1,25.00,1,23.00,1,9.67,2,19.67,1
01-14-11-39-02,22,19,23,221,310,152,17.67,1,16.33,1,25.67,1,19.67,1,5.00,2,20.33,1
01-14-11-39-02,25,19,20,221,314,152,9.00,1,19.67,1,25.00,1,23.00,1,5.00,2,23.67,1
01-14-11-39-02,25,20,19,224,315,153,10.33,1,21.00,1,26.33,1,16.33,1,5.67,2,25.00,1
01-14-11-39-02,24,21,19,227,316,154,10.33,1,21.00,1,26.33,1,16.33,1,6.33,2,23.00,2
01-14-11-39-02,24,21,19,227,316,156,10.33,1,21.00,1,26.33,1,16.33,1,6.33,2,23.00,2
01-14-11-39-02,24,21,19,227,319,159,10.33,1,21.00,1,26.33,1,16.33,1,6.33,2,23.00,2
01-14-11-39-02,24,18,22,229,323,159,10.33,1,20.33,3,26.33,1,16.33,1,6.33,2,23.00,2
01-14-11-39-02,24,14,26,232,324,159,10.33,1,15.67,3,26.33,1,16.33,1,6.33,2,23.00,2
01-14-11-39-02,26,14,24,232,328,161,11.67,1,15.67,3,23.67,1,17.67,1,6.33,2,22.33,1
01-14-11-39-02,28,13,23,233,332,161,13.67,1,16.33,3,25.67,1,19.67,1,6.33,2,16.33,1
01-14-11-39-02,26,15,23,237,334,161,14.33,2,6.33,3,21.00,2,16.33,1,9.00,2,17.00,1
01-14-11-39-02,25,16,23,238,334,163,14.33,1,6.33,3,21.67,2,16.33,1,9.67,2,17.00,1
01-14-11-39-02,26,16,22,238,337,165,15.00,2,6.33,3,21.67,2,17.00,1,9.67,2,17.67,1
01-14-11-39-02,24,19,21,240,340,165,11.67,1,6.33,3,23.67,2,17.67,1,7.67,2,18.33,1
01-14-11-39-02,23,20,21,244,343,165,12.33,1,7.00,3,14.33,2,14.33,1,10.33,2,19.00,1
01-14-11-39-02,23,20,21,245,344,166,12.33,1,7.00,3,14.33,2,14.33,1,10.33,2,19.00,1
01-14-11-39-02,27,20,17,245,348,167,15.67,2,7.00,3,14.33,2,17.67,1,10.33,2,10.33,1
01-14-11-39-02,27,19,18,248,349,168,15.67,2,7.67,3,14.33,2,17.67,1,10.33,2,10.33,1
01-14-11-39-02,26,20,18,250,349,168,9.00,2,7.67,3,15.67,2,17.67,1,11.67,2,10.33,1
01-14-11-39-02,26,21,17,251,352,171,9.67,2,7.67,3,16.33,2,18.33,1,12.33,2,11.00,1
01-14-11-39-02,25,23,16,252,355,172,11.67,2,7.67,3,18.33,2,19.67,1,13.00,3,12.33,1
01-14-11-39-02,25,22,17,254,357,173,11.67,2,8.33,3,18.33,2,19.67,1,13.67,3,12.33,1
01-14-11-39-02,23,23,18,255,359,174,9.00,2,9.00,3,15.67,2,19.67,1,14.33,3,12.33,1
01-14-11-39-02,24,23,17,255,361,176,9.00,2,9.00,3,15.67,2,20.33,1,14.33,3,9.00,1
01-14-11-39-02,24,22,18,259,364,176,9.67,2,11.00,3,16.33,2,15.67,3,13.67,1,11.00,1
01-14-11-39-02,23,23,18,259,366,177,11.67,2,11.00,3,18.33,2,15.67,3,13.67,1,11.00,1
01-14-11-39-02,25,24,15,261,369,178,11.00,1,11.00,3,11.67,2,15.67,3,16.33,1,13.67,1
01-14-11-39-02,24,25,15,262,370,179,11.00,1,11.00,3,5.00,2,15.67,3,16.33,1,13.67,1
01-14-11-39-02,24,24,16,265,370,181,11.00,1,11.67,3,5.00,2,16.33,3,16.33,1,13.67,1
01-14-11-39-02,23,25,16,266,373,181,11.00,1,11.67,3,5.67,2,16.33,3,16.33,1,13.67,1
01-14-11-39-02,23,23,18,267,373,184,11.00,1,14.33,3,5.67,2,7.00,3,16.33,1,13.67,1
01-14-11-39-02,22,25,17,268,378,185,11.67,1,14.33,3,7.67,2,7.00,3,12.33,2,14.33,1
01-14-11-39-02,21,24,19,272,380,185,11.67,1,15.67,3,9.67,2,5.00,3,5.00,2,14.33,1
01-14-11-39-02,22,23,19,273,381,186,12.33,1,12.33,3,9.67,2,5.67,3,5.00,2,15.00,1
01-14-11-39-02,25,23,16,274,385,187,15.00,1,12.33,3,9.67,2,5.67,3,5.00,2,17.67,1
01-14-11-39-02,25,24,15,276,387,187,15.67,1,12.33,3,10.33,2,5.67,3,5.67,2,14.33,1
01-14-11-54-02,0,0,0,0,0,0,5.00,3,5.00,3,5.00,3,5.00,3,5.00,3,5.00,3
01-14-11-54-02,13,25,26,1,6,0,8.33,2,6.33,3,12.33,1,11.00,1,8.33,1,5.67,1
01-14-11-54-02,14,23,27,5,7,0,8.33,2,5.00,3,13.00,1,11.67,1,5.00,1,6.33,1
01-14-11-54-02,16,23,25,5,10,1,6.33,1,5.00,3,13.67,2,9.67,1,7.00,1,6.33,2
01-14-11-54-02,18,23,23,5,13,3,8.33,2,5.00,3,5.00,1,11.67,1,9.00,1,6.33,2
01-14-11-54-02,18,24,22,7,15,4,9.00,2,5.00,3,6.33,1,13.00,1,5.00,1,7.00,2
01-14-11-54-02,20,22,22,8,17,4,9.00,2,6.33,3,7.67,1,10.33,1,6.33,1,7.00,2
01-14-11-54-02,20,22,22,8,19,5,9.00,2,6.33,3,7.67,1,10.33,1,6.33,1,7.00,2
01-14-11-54-02,20,20,24,12,20,6,9.00,2,5.00,3,7.67,1,10.33,1,6.33,1,7.00,2
01-14-11-54-02,20,19,25,13,20,7,9.00,2,5.00,3,7.67,1,10.33,1,6.33,1,7.00,2
01-14-11-54-02,19,20,25,14,21,10,5.67,2,5.00,3,7.67,1,10.33,1,6.33,1,7.67,2
01-14-11-54-02,18,22,24,15,28,10,7.67,2,5.00,3,8.33,1,11.00,1,5.67,2,5.67,2
01-14-11-54-02,17,24,23,18,30,10,11.00,2,5.67,3,9.67,1,8.33,1,5.00,2,7.00,1
01-14-11-54-02,18,24,22,19,32,11,9.67,1,5.67,3,10.33,1,9.00,1,5.00,2,7.67,1
01-14-11-54-02,20,24,20,20,34,12,11.00,2,5.67,3,13.00,1,6.33,1,5.00,2,5.00,1
01-14-11-54-02,20,23,21,22,34,14,11.00,2,6.33,3,13.00,1,6.33,1,5.00,2,5.00,1
01-14-11-54-02,20,23,21,22,38,14,11.00,2,6.33,3,13.00,1,6.33,1,5.00,2,5.00,1
01-14-11-54-02,20,19,25,26,38,16,11.00,2,7.67,3,12.33,3,6.33,1,5.00,2,5.00,1
01-14-11-54-02,21,19,24,26,41,16,5.67,1,7.67,3,12.33,3,7.67,1,5.00,2,6.33,1
01-14-11-54-02,26,17,21,27,47,16,11.00,2,6.33,3,15.00,3,13.00,1,5.00,2,5.67,1
01-14-11-54-02,28,16,20,28,50,17,5.00,1,7.00,1,16.33,2,5.00,3,5.00,2,9.00,2
01-14-11-54-02,30,16,18,30,53,18,8.33,1,8.33,3,16.33,2,5.00,3,5.00,2,5.00,1
01-14-11-54-02,32,16,16,30,53,19,11.00,2,5.00,1,16.33,2,5.00,3,5.00,2,7.67,1
01-14-11-54-02,31,17,16,34,54,20,11.00,1,5.00,1,17.00,3,5.00,3,5.67,2,5.67,2
01-14-11-54-02,31,17,16,34,56,21,11.00,1,5.00,1,17.00,3,5.00,3,5.67,2,5.67,2
01-14-11-54-02,30,17,17,35,57,24,11.00,1,5.00,1,13.67,3,5.67,3,6.33,2,6.33,2
01-14-11-54-02,30,16,18,35,62,24,11.00,1,5.00,1,13.67,2,6.33,3,6.33,2,6.33,2
01-14-11-54-02,28,15,21,40,62,25,9.67,2,5.00,1,15.00,2,8.33,3,7.67,2,7.67,2
01-14-11-54-02,29,15,20,40,64,26,9.67,2,5.67,1,15.00,2,8.33,3,7.67,2,7.67,2
01-14-11-54-02,32,14,18,40,68,28,9.67,2,5.00,1,15.00,2,9.00,3,7.67,2,7.67,2
01-14-11-54-02,31,14,19,43,71,28,10.33,2,5.00,1,15.67,2,9.67,3,8.33,2,8.33,2
01-14-11-54-02,29,15,20,46,73,28,8.33,2,5.00,1,17.00,1,10.33,3,10.33,2,10.33,2
01-14-11-54-02,30,15,19,46,74,31,8.33,2,5.67,1,17.67,2,10.33,3,10.33,2,7.67,1
01-14-11-54-02,30,16,18,47,75,32,10.33,2,5.67,3,18.33,3,6.33,2,12.33,2,8.33,1
01-14-11-54-02,26,20,18,51,79,32,9.67,2,5.67,3,18.33,3,9.67,2,5.00,2,8.33,1
01-14-11-54-02,26,20,18,51,80,34,9.67,2,5.67,3,18.33,3,9.67,2,5.00,2,8.33,1
01-14-11-54-02,25,22,17,53,82,36,11.00,2,5.00,1,18.33,3,10.33,3,6.33,2,9.00,1
01-14-11-54-02,27,22,15,53,86,36,11.00,2,5.00,1,18.33,3,10.33,3,6.33,2,10.33,1
01-14-11-54-02,27,20,17,55,88,37,11.00,2,5.00,1,15.67,3,11.00,2,6.33,2,10.33,1
01-14-11-54-02,27,18,19,57,89,37,11.00,2,5.00,1,9.67,3,11.00,2,6.33,2,10.33,1
01-14-11-54-02,28,17,19,58,91,38,11.00,2,5.67,1,11.00,3,11.00,2,6.33,2,7.00,1
01-14-11-54-02,28,16,20,60,91,40,11.00,2,5.67,1,11.67,3,11.00,2,6.33,2,7.00,1
01-14-11-54-02,27,18,19,61,95,41,13.00,2,7.00,1,11.67,3,11.67,3,5.00,2,5.00,1
01-14-11-54-02,26,18,20,62,97,43,13.67,2,7.00,1,12.33,3,12.33,3,5.67,2,5.00,1
01-14-11-54-02,23,21,20,64,101,43,14.33,3,7.00,1,12.33,3,12.33,3,5.00,2,5.00,1
01-14-11-54-02,24,21,19,65,104,44,5.00,3,7.00,1,14.33,3,6.33,2,6.33,2,5.00,1
01-14-11-54-02,22,23,19,67,107,45,5.00,3,7.00,1,7.00,2,9.67,2,9.67,2,5.00,1
01-14-11-54-02,22,24,18,68,110,46,5.00,3,7.67,1,7.67,2,10.33,2,10.33,2,5.67,1
01-14-11-54-02,23,26,15,68,114,47,5.00,3,6.33,1,10.33,2,9.00,2,5.00,2,9.00,1
01-14-11-54-02,22,28,14,70,116,47,5.00,3,8.33,1,12.33,2,5.67,2,7.00,2,5.00,1
01-14-11-54-02,20,30,14,73,117,47,5.00,3,8.33,1,14.33,3,8.33,2,5.67,2,5.00,1
01-14-11-54-02,21,30,13,73,118,49,5.00,3,9.00,1,14.33,3,8.33,2,5.67,2,5.67,1
01-14-11-54-02,21,31,12,75,121,51,5.00,3,9.67,3,11.67,2,9.00,2,6.33,2,5.00,1
01-14-11-54-02,20,31,13,78,123,51,5.67,3,9.67,1,13.67,2,11.00,2,5.00,2,5.00,1
01-14-11-54-02,19,32,13,79,123,53,5.67,3,9.67,1,14.33,2,11.67,2,5.67,2,5.00,1
01-14-11-54-02,20,32,12,79,126,55,5.67,3,6.33,1,14.33,2,11.67,2,5.67,2,5.67,1
01-14-11-54-02,19,32,13,81,128,56,6.33,3,6.33,1,15.67,3,5.00,2,7.67,2,5.67,1
01-14-11-54-02,19,30,15,83,131,56,5.67,3,6.33,1,13.00,3,5.00,2,7.67,2,5.67,1
01-14-11-54-02,21,29,14,84,132,57,6.33,3,7.67,1,13.67,3,5.00,2,7.67,2,5.67,1
01-14-11-54-02,21,28,15,86,135,58,7.00,3,7.67,1,14.33,3,5.00,2,7.67,2,5.67,1
01-14-11-54-02,22,26,16,88,136,59,9.00,3,5.00,3,16.33,2,5.00,2,7.67,2,6.33,1
01-14-11-54-02,21,27,16,89,137,61,9.00,3,5.00,3,16.33,3,5.67,2,8.33,2,6.33,1
01-14-11-54-02,20,28,16,90,140,62,9.00,3,5.00,3,13.67,2,6.33,2,9.00,2,6.33,1
01-14-11-54-02,18,29,17,92,141,63,10.33,3,6.33,3,7.67,2,5.00,2,11.00,2,6.33,1
01-14-11-54-02,17,31,16,94,145,64,10.33,3,6.33,3,10.33,2,6.33,2,13.67,2,7.67,1
01-14-11-54-02,17,29,18,96,145,66,13.00,3,5.00,3,10.33,2,6.33,2,13.67,2,7.67,1
01-14-11-54-02,17,29,18,97,147,67,13.00,3,5.00,3,10.33,2,6.33,2,13.67,2,7.67,1
01-14-11-54-02,19,28,17,98,150,67,13.67,3,5.67,3,10.33,2,6.33,2,13.67,1,10.33,1
01-14-11-54-02,20,26,18,101,151,68,16.33,3,8.33,3,10.33,2,6.33,2,13.67,2,11.00,1
01-14-11-54-02,20,26,18,101,153,70,16.33,3,8.33,3,10.33,2,6.33,2,13.67,2,11.00,1
01-14-11-54-02,22,25,17,102,157,71,11.00,1,9.67,3,10.33,2,6.33,2,13.67,2,13.00,1
01-14-11-54-02,20,27,17,104,160,72,5.00,1,11.67,3,12.33,2,6.33,2,15.67,2,15.00,1
01-14-11-54-02,20,27,17,105,163,72,5.67,1,13.67,3,13.67,2,5.00,2,15.00,1,9.00,3
01-14-11-54-02,20,26,18,105,164,74,5.67,1,10.33,3,13.67,2,5.00,2,15.00,1,9.67,3
01-14-11-54-02,19,26,19,107,168,75,5.67,1,12.33,3,14.33,2,5.67,2,13.67,2,5.00,3
01-14-11-54-02,18,25,21,108,169,76,5.67,1,13.67,1,11.67,3,5.00,2,15.00,1,5.00,3
01-14-11-54-02,18,24,22,109,171,79,5.67,1,13.67,1,5.00,3,5.00,2,15.00,1,7.00,3
01-14-11-54-02,18,22,24,111,173,79,5.67,1,13.67,1,5.67,3,5.00,2,15.00,1,9.67,3
